Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2021-10-13 10:34:02,"Morning Workout",1h 21m,"Seated Leg Curl (Machine)",1,85.0,15,0,0,"",,
2021-10-13 10:34:02,"Morning Workout",1h 21m,"Seated Leg Curl (Machine)",2,85.0,13,0,0,,,
2021-10-13 10:34:02,"Morning Workout",1h 21m,"Seated Leg Curl (Machine)",3,85.0,13,0,0,,,
2021-10-13 10:34:02,"Morning Workout",1h 21m,"Seated Leg Curl (Machine)",4,55.0,12,0,0,,,
2021-10-13 10:34:02,"Morning Workout",1h 21m,"Seated Leg Curl (Machine)",5,40.0,10,0,0,,,
2021-10-13 10:34:02,"Morning Workout",1h 21m,"Seated Calf Raise (Plate Loaded)",1,35.0,10,0,0,"",,
2021-10-13 10:34:02,"Morning Workout",1h 21m,"Seated Calf Raise (Plate Loaded)",2,35.0,10,0,0,,,
2021-10-13 10:34:02,"Morning Workout",1h 21m,"Seated Calf Raise (Plate Loaded)",3,35.0,10,0,0,,,
2021-10-14 18:29:24,"Evening Workout",1h 13m,"Bench Press (Barbell)",1,95.0,12,0,0,"","",
2021-10-14 18:29:24,"Evening Workout",1h 13m,"Bench Press (Barbell)",2,95.0,10,0,0,,,
2021-10-14 18:29:24,"Evening Workout",1h 13m,"Bench Press (Barbell)",3,95.0,10,0,0,,,
2021-10-14 18:29:24,"Evening Workout",1h 13m,"Bench Press (Barbell)",4,95.0,7,0,0,,,
2021-10-14 18:29:24,"Evening Workout",1h 13m,"Incline Bench Press (Dumbbell)",1,27.5,12,0,0,"",,
2021-10-14 18:29:24,"Evening Workout",1h 13m,"Incline Bench Press (Dumbbell)",2,27.5,11,0,0,,,
2021-10-14 18:29:24,"Evening Workout",1h 13m,"Incline Bench Press (Dumbbell)",3,27.5,9,0,0,,,
2021-10-14 18:29:24,"Evening Workout",1h 13m,"Seated Overhead Press (Dumbbell)",1,22.5,11,0,0,"",,
2021-10-14 18:29:24,"Evening Workout",1h 13m,"Seated Overhead Press (Dumbbell)",2,22.5,10,0,0,,,
2021-10-14 18:29:24,"Evening Workout",1h 13m,"Seated Overhead Press (Dumbbell)",3,22.5,9,0,0,,,
2021-10-14 18:29:24,"Evening Workout",1h 13m,"Decline Cable Chest Fly",1,24.0,13,0,0,"",,
2021-10-14 18:29:24,"Evening Workout",1h 13m,"Decline Cable Chest Fly",2,24.0,13,0,0,,,
2021-10-14 18:29:24,"Evening Workout",1h 13m,"Decline Cable Chest Fly",3,24.0,14,0,0,,,
2021-10-14 18:29:24,"Evening Workout",1h 13m,"Lateral Raise (Dumbbell)",1,12.5,12,0,0,"",,
2021-10-14 18:29:24,"Evening Workout",1h 13m,"Lateral Raise (Dumbbell)",2,12.5,10,0,0,,,
2021-10-14 18:29:24,"Evening Workout",1h 13m,"Lateral Raise (Dumbbell)",3,12.5,10,0,0,,,
2021-10-14 18:29:24,"Evening Workout",1h 13m,"Tricep Extension Rope",1,15.0,12,0,0,"",,
2021-10-14 18:29:24,"Evening Workout",1h 13m,"Tricep Extension Rope",2,15.0,12,0,0,,,
2021-10-14 18:29:24,"Evening Workout",1h 13m,"Tricep Extension Rope",3,15.0,12,0,0,,,
2021-10-15 10:31:23,"Morning Workout",1h 9m,"Chest Supported Row",1,35.0,11,0,0,"","",
2021-10-15 10:31:23,"Morning Workout",1h 9m,"Chest Supported Row",2,35.0,12,0,0,,,
2021-10-15 10:31:23,"Morning Workout",1h 9m,"Chest Supported Row",3,35.0,12,0,0,,,
2021-10-15 10:31:23,"Morning Workout",1h 9m,"Chest Supported Row",4,35.0,4,0,0,,,
2021-10-15 10:31:23,"Morning Workout",1h 9m,"Lat Pulldown (Cable)",1,70.0,10,0,0,"",,
2021-10-15 10:31:23,"Morning Workout",1h 9m,"Lat Pulldown (Cable)",2,70.0,9,0,0,,,
2021-10-15 10:31:23,"Morning Workout",1h 9m,"Lat Pulldown (Cable)",3,70.0,9,0,0,,,
2021-10-15 10:31:23,"Morning Workout",1h 9m,"Machine Row",1,65.0,12,0,0,"",,
2021-10-15 10:31:23,"Morning Workout",1h 9m,"Machine Row",2,65.0,12,0,0,,,
2021-10-15 10:31:23,"Morning Workout",1h 9m,"Machine Row",3,65.0,12,0,0,,,
2021-10-15 10:31:23,"Morning Workout",1h 9m,"Lat Pullover",1,25.0,15,0,0,"",,
2021-10-15 10:31:23,"Morning Workout",1h 9m,"Lat Pullover",2,25.0,15,0,0,,,
2021-10-15 10:31:23,"Morning Workout",1h 9m,"Lat Pullover",3,25.0,13,0,0,,,
2021-10-15 10:31:23,"Morning Workout",1h 9m,"Incline Curl (Dumbbell)",1,17.5,13,0,0,"",,
2021-10-15 10:31:23,"Morning Workout",1h 9m,"Incline Curl (Dumbbell)",2,17.5,11,0,0,,,
2021-10-15 10:31:23,"Morning Workout",1h 9m,"Incline Curl (Dumbbell)",3,17.5,10,0,0,,,
2021-10-15 10:31:23,"Morning Workout",1h 9m,"Bicep Curl (Barbell)",1,30.0,12,0,0,"",,
2021-10-15 10:31:23,"Morning Workout",1h 9m,"Bicep Curl (Barbell)",2,30.0,12,0,0,,,
2021-10-15 10:31:23,"Morning Workout",1h 9m,"Bicep Curl (Barbell)",3,30.0,12,0,0,,,
2021-10-15 10:31:23,"Morning Workout",1h 9m,"Seated Calf Raise (Plate Loaded)",1,35.0,14,0,0,"",,
2021-10-15 10:31:23,"Morning Workout",1h 9m,"Seated Calf Raise (Plate Loaded)",2,35.0,10,0,0,,,
2021-10-15 10:31:23,"Morning Workout",1h 9m,"Seated Calf Raise (Plate Loaded)",3,35.0,10,0,0,,,
2021-10-16 10:19:56,"Morning Workout",1h 24m,"Deadlift (Barbell)",1,160.0,6,0,0,"","",
2021-10-16 10:19:56,"Morning Workout",1h 24m,"Deadlift (Barbell)",2,160.0,6,0,0,,,
2021-10-16 10:19:56,"Morning Workout",1h 24m,"Deadlift (Barbell)",3,160.0,6,0,0,,,
2021-10-16 10:19:56,"Morning Workout",1h 24m,"Deadlift (Barbell)",4,160.0,6,0,0,,,
2021-10-16 10:19:56,"Morning Workout",1h 24m,"Romanian Deadlift (Dumbbell)",1,42.5,12,0,0,"",,
2021-10-16 10:19:56,"Morning Workout",1h 24m,"Romanian Deadlift (Dumbbell)",2,42.5,12,0,0,,,
2021-10-16 10:19:56,"Morning Workout",1h 24m,"Romanian Deadlift (Dumbbell)",3,42.5,10,0,0,,,
2021-10-16 10:19:56,"Morning Workout",1h 24m,"Goblet Squat (Kettlebell)",1,32.5,20,0,0,"",,
2021-10-16 10:19:56,"Morning Workout",1h 24m,"Goblet Squat (Kettlebell)",2,32.5,20,0,0,,,
2021-10-16 10:19:56,"Morning Workout",1h 24m,"Goblet Squat (Kettlebell)",3,32.5,15,0,0,,,
2021-10-16 10:19:56,"Morning Workout",1h 24m,"Leg Extension (Machine)",1,85.0,15,0,0,"",,
2021-10-16 10:19:56,"Morning Workout",1h 24m,"Leg Extension (Machine)",2,85.0,15,0,0,,,
2021-10-16 10:19:56,"Morning Workout",1h 24m,"Leg Extension (Machine)",3,85.0,15,0,0,,,
2021-10-16 10:19:56,"Morning Workout",1h 24m,"Leg Extension (Machine)",4,85.0,9,0,0,,,
2021-10-16 10:19:56,"Morning Workout",1h 24m,"Leg Extension (Machine)",5,85.0,8,0,0,,,
2021-10-16 10:19:56,"Morning Workout",1h 24m,"Seated Leg Curl (Machine)",1,100.0,15,0,0,"",,
2021-10-16 10:19:56,"Morning Workout",1h 24m,"Seated Leg Curl (Machine)",2,100.0,14,0,0,,,
2021-10-16 10:19:56,"Morning Workout",1h 24m,"Seated Leg Curl (Machine)",3,100.0,10,0,0,,,
2021-10-16 10:19:56,"Morning Workout",1h 24m,"Seated Leg Curl (Machine)",4,70.0,10,0,0,,,
2021-10-16 10:19:56,"Morning Workout",1h 24m,"Seated Leg Curl (Machine)",5,40.0,10,0,0,,,
2021-10-16 10:19:56,"Morning Workout",1h 24m,"Seated Calf Raise (Plate Loaded)",1,35.0,12,0,0,"",,
2021-10-16 10:19:56,"Morning Workout",1h 24m,"Seated Calf Raise (Plate Loaded)",2,35.0,12,0,0,,,
2021-10-16 10:19:56,"Morning Workout",1h 24m,"Seated Calf Raise (Plate Loaded)",3,35.0,12,0,0,,,
2021-10-16 10:19:56,"Morning Workout",1h 24m,"Calf Press On Seated Leg Press (Single Leg)",1,60.0,12,0,0,"",,
2021-10-16 10:19:56,"Morning Workout",1h 24m,"Calf Press On Seated Leg Press (Single Leg)",2,60.0,12,0,0,,,
2021-10-16 10:19:56,"Morning Workout",1h 24m,"Calf Press On Seated Leg Press (Single Leg)",3,60.0,12,0,0,,,
2021-10-17 12:06:06,"Midday Workout",1h 23m,"Incline Bench Press (Barbell)",1,85.0,10,0,0,"","",
2021-10-17 12:06:06,"Midday Workout",1h 23m,"Incline Bench Press (Barbell)",2,85.0,11,0,0,,,
2021-10-17 12:06:06,"Midday Workout",1h 23m,"Incline Bench Press (Barbell)",3,85.0,10,0,0,,,
2021-10-17 12:06:06,"Midday Workout",1h 23m,"Bench Press (Dumbbell)",1,32.5,12,0,0,"",,
2021-10-17 12:06:06,"Midday Workout",1h 23m,"Bench Press (Dumbbell)",2,32.5,12,0,0,,,
2021-10-17 12:06:06,"Midday Workout",1h 23m,"Bench Press (Dumbbell)",3,32.5,11,0,0,,,
2021-10-17 12:06:06,"Midday Workout",1h 23m,"Seated Overhead Press (Smith Machine)",1,50.0,9,0,0,"",,
2021-10-17 12:06:06,"Midday Workout",1h 23m,"Seated Overhead Press (Smith Machine)",2,50.0,9,0,0,,,
2021-10-17 12:06:06,"Midday Workout",1h 23m,"Seated Overhead Press (Smith Machine)",3,50.0,9,0,0,,,
2021-10-17 12:06:06,"Midday Workout",1h 23m,"Seated Overhead Press (Dumbbell)",1,22.5,10,0,0,"",,
2021-10-17 12:06:06,"Midday Workout",1h 23m,"Seated Overhead Press (Dumbbell)",2,22.5,10,0,0,,,
2021-10-17 12:06:06,"Midday Workout",1h 23m,"Seated Overhead Press (Dumbbell)",3,22.5,9,0,0,,,
2021-10-17 12:06:06,"Midday Workout",1h 23m,"Low To High Cable Fly",1,24.0,10,0,0,"",,
2021-10-17 12:06:06,"Midday Workout",1h 23m,"Low To High Cable Fly",2,12.0,13,0,0,,,
2021-10-17 12:06:06,"Midday Workout",1h 23m,"Low To High Cable Fly",3,12.0,13,0,0,,,
2021-10-17 12:06:06,"Midday Workout",1h 23m,"Skullcrusher (Barbell)",1,25.0,12,0,0,"",,
2021-10-17 12:06:06,"Midday Workout",1h 23m,"Skullcrusher (Barbell)",2,25.0,11,0,0,,,
2021-10-17 12:06:06,"Midday Workout",1h 23m,"Skullcrusher (Barbell)",3,25.0,11,0,0,,,
2021-10-17 12:06:06,"Midday Workout",1h 23m,"Tricep Cable Extension (Single Arm/with handle)",1,10.0,8,0,0,"",,
2021-10-17 12:06:06,"Midday Workout",1h 23m,"Tricep Cable Extension (Single Arm/with handle)",2,10.0,8,0,0,,,
2021-10-17 12:06:06,"Midday Workout",1h 23m,"Tricep Cable Extension (Single Arm/with handle)",3,10.0,8,0,0,,,
2021-10-18 10:07:41,"Morning Workout",1h 11m,"Bent Over Row (Barbell)",1,85.0,10,0,0,"","",
2021-10-18 10:07:41,"Morning Workout",1h 11m,"Bent Over Row (Barbell)",2,85.0,11,0,0,,,
2021-10-18 10:07:41,"Morning Workout",1h 11m,"Bent Over Row (Barbell)",3,85.0,10,0,0,,,
2021-10-18 10:07:41,"Morning Workout",1h 11m,"Bent Over Row (Barbell)",4,85.0,10,0,0,,,
2021-10-18 10:07:41,"Morning Workout",1h 11m,"Lat Pulldown (Cable)",1,70.0,10,0,0,"",,
2021-10-18 10:07:41,"Morning Workout",1h 11m,"Lat Pulldown (Cable)",2,70.0,9,0,0,,,
2021-10-18 10:07:41,"Morning Workout",1h 11m,"Lat Pulldown (Cable)",3,70.0,9,0,0,,,
2021-10-18 10:07:41,"Morning Workout",1h 11m,"Seated Row (Cable)",1,57.5,10,0,0,"",,
2021-10-18 10:07:41,"Morning Workout",1h 11m,"Seated Row (Cable)",2,57.5,10,0,0,,,
2021-10-18 10:07:41,"Morning Workout",1h 11m,"Seated Row (Cable)",3,57.5,10,0,0,,,
2021-10-18 10:07:41,"Morning Workout",1h 11m,"Reverse Fly (Machine)",1,70.0,11,0,0,"",,
2021-10-18 10:07:41,"Morning Workout",1h 11m,"Reverse Fly (Machine)",2,70.0,10,0,0,,,
2021-10-18 10:07:41,"Morning Workout",1h 11m,"Reverse Fly (Machine)",3,70.0,10,0,0,,,
2021-10-18 10:07:41,"Morning Workout",1h 11m,"Lat Pullover",1,25.0,15,0,0,"",,
2021-10-18 10:07:41,"Morning Workout",1h 11m,"Lat Pullover",2,25.0,15,0,0,,,
2021-10-18 10:07:41,"Morning Workout",1h 11m,"Lat Pullover",3,25.0,15,0,0,,,
2021-10-18 10:07:41,"Morning Workout",1h 11m,"Incline Curl (Dumbbell)",1,17.5,12,0,0,"",,
2021-10-18 10:07:41,"Morning Workout",1h 11m,"Incline Curl (Dumbbell)",2,17.5,12,0,0,,,
2021-10-18 10:07:41,"Morning Workout",1h 11m,"Incline Curl (Dumbbell)",3,17.5,10,0,0,,,
2021-10-18 10:07:41,"Morning Workout",1h 11m,"Bicep Curl (Barbell)",1,30.0,12,0,0,"",,
2021-10-18 10:07:41,"Morning Workout",1h 11m,"Bicep Curl (Barbell)",2,30.0,12,0,0,,,
2021-10-20 10:05:00,"Morning Workout",1h 28m,"Squat (Barbell)",1,125.0,11,0,0,"","",
2021-10-20 10:05:00,"Morning Workout",1h 28m,"Squat (Barbell)",2,125.0,11,0,0,,,
2021-10-20 10:05:00,"Morning Workout",1h 28m,"Squat (Barbell)",3,125.0,9,0,0,,,
2021-10-20 10:05:00,"Morning Workout",1h 28m,"Squat (Barbell)",4,125.0,8,0,0,,,
2021-10-20 10:05:00,"Morning Workout",1h 28m,"Bulgarian Split Squat",1,22.5,12,0,0,"",,
2021-10-20 10:05:00,"Morning Workout",1h 28m,"Bulgarian Split Squat",2,22.5,12,0,0,,,
2021-10-20 10:05:00,"Morning Workout",1h 28m,"Bulgarian Split Squat",3,22.5,12,0,0,,,
2021-10-20 10:05:00,"Morning Workout",1h 28m,"Romanian Deadlift (Barbell)",1,105.0,12,0,0,"",,
2021-10-20 10:05:00,"Morning Workout",1h 28m,"Romanian Deadlift (Barbell)",2,105.0,12,0,0,,,
2021-10-20 10:05:00,"Morning Workout",1h 28m,"Romanian Deadlift (Barbell)",3,105.0,10,0,0,,,
2021-10-20 10:05:00,"Morning Workout",1h 28m,"Seated Calf Raise (Plate Loaded)",1,25.0,12,0,0,"",,
2021-10-20 10:05:00,"Morning Workout",1h 28m,"Seated Calf Raise (Plate Loaded)",2,25.0,12,0,0,,,
2021-10-20 10:05:00,"Morning Workout",1h 28m,"Seated Calf Raise (Plate Loaded)",3,25.0,12,0,0,,,
2021-10-20 10:05:00,"Morning Workout",1h 28m,"Leg Extension (Machine)",1,70.0,15,0,0,"",,
2021-10-20 10:05:00,"Morning Workout",1h 28m,"Leg Extension (Machine)",2,70.0,15,0,0,,,
2021-10-20 10:05:00,"Morning Workout",1h 28m,"Leg Extension (Machine)",3,70.0,15,0,0,,,
2021-10-20 10:05:00,"Morning Workout",1h 28m,"Seated Leg Curl (Machine)",1,85.0,15,0,0,"",,
2021-10-20 10:05:00,"Morning Workout",1h 28m,"Seated Leg Curl (Machine)",2,100.0,15,0,0,,,
2021-10-20 10:05:00,"Morning Workout",1h 28m,"Seated Leg Curl (Machine)",3,100.0,13,0,0,,,
2021-10-21 13:44:48,"Midday Workout",1h 10m,"Bench Press (Barbell)",1,95.0,12,0,0,"","",
2021-10-21 13:44:48,"Midday Workout",1h 10m,"Bench Press (Barbell)",2,95.0,12,0,0,,,
2021-10-21 13:44:48,"Midday Workout",1h 10m,"Bench Press (Barbell)",3,95.0,10,0,0,,,
2021-10-21 13:44:48,"Midday Workout",1h 10m,"Bench Press (Barbell)",4,95.0,10,0,0,,,
2021-10-21 13:44:48,"Midday Workout",1h 10m,"Seated Overhead Press (Dumbbell)",1,22.5,8,0,0,"",,
2021-10-21 13:44:48,"Midday Workout",1h 10m,"Seated Overhead Press (Dumbbell)",2,22.5,7,0,0,,,
2021-10-21 13:44:48,"Midday Workout",1h 10m,"Seated Overhead Press (Dumbbell)",3,22.5,7,0,0,,,
2021-10-21 13:44:48,"Midday Workout",1h 10m,"Incline Bench Press (Dumbbell)",1,27.5,10,0,0,"",,
2021-10-21 13:44:48,"Midday Workout",1h 10m,"Incline Bench Press (Dumbbell)",2,27.5,9,0,0,,,
2021-10-21 13:44:48,"Midday Workout",1h 10m,"Incline Bench Press (Dumbbell)",3,27.5,10,0,0,,,
2021-10-21 13:44:48,"Midday Workout",1h 10m,"Cable Chest Fly",1,24.0,10,0,0,"",,
2021-10-21 13:44:48,"Midday Workout",1h 10m,"Cable Chest Fly",2,24.0,10,0,0,,,
2021-10-21 13:44:48,"Midday Workout",1h 10m,"Cable Chest Fly",3,24.0,10,0,0,,,
2021-10-21 13:44:48,"Midday Workout",1h 10m,"Lateral Raise (Dumbbell)",1,10.0,15,0,0,"",,
2021-10-21 13:44:48,"Midday Workout",1h 10m,"Lateral Raise (Dumbbell)",2,10.0,15,0,0,,,
2021-10-21 13:44:48,"Midday Workout",1h 10m,"Lateral Raise (Dumbbell)",3,10.0,15,0,0,,,
2021-10-21 13:44:48,"Midday Workout",1h 10m,"Seated Tricep Extension (Single Arm)",1,10.0,12,0,0,"",,
2021-10-21 13:44:48,"Midday Workout",1h 10m,"Seated Tricep Extension (Single Arm)",2,10.0,12,0,0,,,
2021-10-21 13:44:48,"Midday Workout",1h 10m,"Seated Tricep Extension (Single Arm)",3,10.0,12,0,0,,,
2021-10-21 13:44:48,"Midday Workout",1h 10m,"Tricep Cable Extension (Single Arm/with handle)",1,10.0,10,0,0,"",,
2021-10-21 13:44:48,"Midday Workout",1h 10m,"Tricep Cable Extension (Single Arm/with handle)",2,10.0,10,0,0,,,
2021-10-22 10:41:40,"Morning Workout",59m,"Bent Over Row - Underhand (Barbell)",1,85.0,12,0,0,"","",
2021-10-22 10:41:40,"Morning Workout",59m,"Bent Over Row - Underhand (Barbell)",2,85.0,12,0,0,,,
2021-10-22 10:41:40,"Morning Workout",59m,"Bent Over Row - Underhand (Barbell)",3,85.0,12,0,0,,,
2021-10-22 10:41:40,"Morning Workout",59m,"Bent Over Row - Underhand (Barbell)",4,85.0,10,0,0,,,
2021-10-22 10:41:40,"Morning Workout",59m,"Lat Pulldown (Machine)",1,35.0,10,0,0,"",,
2021-10-22 10:41:40,"Morning Workout",59m,"Lat Pulldown (Machine)",2,35.0,10,0,0,,,
2021-10-22 10:41:40,"Morning Workout",59m,"Lat Pulldown (Machine)",3,35.0,10,0,0,,,
2021-10-22 10:41:40,"Morning Workout",59m,"Reverse Fly (Machine)",1,74.99999999999999,12,0,0,"",,
2021-10-22 10:41:40,"Morning Workout",59m,"Reverse Fly (Machine)",2,74.99999999999999,12,0,0,,,
2021-10-22 10:41:40,"Morning Workout",59m,"Reverse Fly (Machine)",3,74.99999999999999,12,0,0,,,
2021-10-23 11:03:00,"Morning Workout",1h 11m,"Leg Press",1,190.0,12,0,0,"","",
2021-10-23 11:03:00,"Morning Workout",1h 11m,"Leg Press",2,190.0,13,0,0,,,
2021-10-23 11:03:00,"Morning Workout",1h 11m,"Leg Press",3,190.0,15,0,0,,,
2021-10-23 11:03:00,"Morning Workout",1h 11m,"Leg Press",4,190.0,15,0,0,,,
2021-10-23 11:03:00,"Morning Workout",1h 11m,"Calf Press on Leg Press",1,190.0,10,0,0,"",,
2021-10-23 11:03:00,"Morning Workout",1h 11m,"Calf Press on Leg Press",2,190.0,10,0,0,,,
2021-10-23 11:03:00,"Morning Workout",1h 11m,"Calf Press on Leg Press",3,190.0,10,0,0,,,
2021-10-23 11:03:00,"Morning Workout",1h 11m,"Calf Press on Leg Press",4,190.0,10,0,0,,,
2021-10-23 11:03:00,"Morning Workout",1h 11m,"Romanian Deadlift (Dumbbell)",1,42.5,12,0,0,"",,
2021-10-23 11:03:00,"Morning Workout",1h 11m,"Romanian Deadlift (Dumbbell)",2,42.5,12,0,0,,,
2021-10-23 11:03:00,"Morning Workout",1h 11m,"Romanian Deadlift (Dumbbell)",3,42.5,10,0,0,,,
2021-10-23 11:03:00,"Morning Workout",1h 11m,"Goblet Squat (Kettlebell)",1,32.5,20,0,0,"",,
2021-10-23 11:03:00,"Morning Workout",1h 11m,"Goblet Squat (Kettlebell)",2,32.5,20,0,0,,,
2021-10-23 11:03:00,"Morning Workout",1h 11m,"Goblet Squat (Kettlebell)",3,32.5,15,0,0,,,
2021-10-23 11:03:00,"Morning Workout",1h 11m,"Leg Extension (Machine)",1,90.0,17,0,0,"",,
2021-10-23 11:03:00,"Morning Workout",1h 11m,"Leg Extension (Machine)",2,100.0,15,0,0,,,
2021-10-23 11:03:00,"Morning Workout",1h 11m,"Leg Extension (Machine)",3,100.0,15,0,0,,,
2021-10-23 11:03:00,"Morning Workout",1h 11m,"Leg Extension (Machine)",4,60.0,11,0,0,,,
2021-10-23 11:03:00,"Morning Workout",1h 11m,"Leg Extension (Machine)",5,30.0,11,0,0,,,
2021-10-23 11:03:00,"Morning Workout",1h 11m,"Seated Leg Curl (Machine)",1,55.0,12,0,0,"",,
2021-10-23 11:03:00,"Morning Workout",1h 11m,"Seated Leg Curl (Machine)",2,55.0,12,0,0,,,
2021-10-23 11:03:00,"Morning Workout",1h 11m,"Seated Leg Curl (Machine)",3,55.0,12,0,0,,,
2021-10-23 11:03:00,"Morning Workout",1h 11m,"Seated Leg Curl (Machine)",4,40.0,11,0,0,,,
2021-10-23 11:03:00,"Morning Workout",1h 11m,"Seated Leg Curl (Machine)",5,20.0,11,0,0,,,
2021-10-24 11:04:05,"Morning Workout",1h 13m,"Incline Bench Press (Barbell)",1,85.0,10,0,0,"","",
2021-10-24 11:04:05,"Morning Workout",1h 13m,"Incline Bench Press (Barbell)",2,85.0,11,0,0,,,
2021-10-24 11:04:05,"Morning Workout",1h 13m,"Incline Bench Press (Barbell)",3,85.0,10,0,0,,,
2021-10-24 11:04:05,"Morning Workout",1h 13m,"Seated Overhead Press (Smith Machine)",1,50.0,9,0,0,"",,
2021-10-24 11:04:05,"Morning Workout",1h 13m,"Seated Overhead Press (Smith Machine)",2,50.0,9,0,0,,,
2021-10-24 11:04:05,"Morning Workout",1h 13m,"Seated Overhead Press (Smith Machine)",3,50.0,9,0,0,,,
2021-10-24 11:04:05,"Morning Workout",1h 13m,"Bench Press (Dumbbell)",1,32.5,12,0,0,"",,
2021-10-24 11:04:05,"Morning Workout",1h 13m,"Bench Press (Dumbbell)",2,32.5,12,0,0,,,
2021-10-24 11:04:05,"Morning Workout",1h 13m,"Bench Press (Dumbbell)",3,32.5,11,0,0,,,
2021-10-24 11:04:05,"Morning Workout",1h 13m,"Machine Incline Chest Press",1,25.0,13,0,0,"",,
2021-10-24 11:04:05,"Morning Workout",1h 13m,"Machine Incline Chest Press",2,25.0,12,0,0,,,
2021-10-24 11:04:05,"Morning Workout",1h 13m,"Machine Incline Chest Press",3,25.0,10,0,0,,,
2021-10-24 11:04:05,"Morning Workout",1h 13m,"Lateral Raise (Dumbbell)",1,10.0,15,0,0,"",,
2021-10-24 11:04:05,"Morning Workout",1h 13m,"Lateral Raise (Dumbbell)",2,10.0,15,0,0,,,
2021-10-24 11:04:05,"Morning Workout",1h 13m,"Lateral Raise (Dumbbell)",3,10.0,15,0,0,,,
2021-10-24 11:04:05,"Morning Workout",1h 13m,"Seated Tricep Extension (Single Arm)",1,10.0,15,0,0,"",,
2021-10-24 11:04:05,"Morning Workout",1h 13m,"Seated Tricep Extension (Single Arm)",2,10.0,15,0,0,,,
2021-10-24 11:04:05,"Morning Workout",1h 13m,"Seated Tricep Extension (Single Arm)",3,10.0,15,0,0,,,
2021-10-24 11:04:05,"Morning Workout",1h 13m,"Tricep Cable Extension (Single Arm/with handle)",1,10.0,10,0,0,"",,
2021-10-24 11:04:05,"Morning Workout",1h 13m,"Tricep Cable Extension (Single Arm/with handle)",2,10.0,10,0,0,,,
2021-10-27 10:10:00,"Morning Workout",1h 20m,"Squat (Barbell)",1,125.0,12,0,0,"","",
2021-10-27 10:10:00,"Morning Workout",1h 20m,"Squat (Barbell)",2,125.0,12,0,0,,,
2021-10-27 10:10:00,"Morning Workout",1h 20m,"Squat (Barbell)",3,125.0,12,0,0,,,
2021-10-27 10:10:00,"Morning Workout",1h 20m,"Squat (Barbell)",4,125.0,10,0,0,,,
2021-10-27 10:10:00,"Morning Workout",1h 20m,"Romanian Deadlift (Barbell)",1,105.0,10,0,0,"",,
2021-10-27 10:10:00,"Morning Workout",1h 20m,"Romanian Deadlift (Barbell)",2,105.0,10,0,0,,,
2021-10-27 10:10:00,"Morning Workout",1h 20m,"Romanian Deadlift (Barbell)",3,105.0,10,0,0,,,
2021-10-27 10:10:00,"Morning Workout",1h 20m,"Bulgarian Split Squat",1,22.5,12,0,0,"",,
2021-10-27 10:10:00,"Morning Workout",1h 20m,"Bulgarian Split Squat",2,22.5,12,0,0,,,
2021-10-27 10:10:00,"Morning Workout",1h 20m,"Bulgarian Split Squat",3,22.5,12,0,0,,,
2021-10-27 10:10:00,"Morning Workout",1h 20m,"Seated Leg Curl (Machine)",1,100.0,12,0,0,"",,
2021-10-27 10:10:00,"Morning Workout",1h 20m,"Seated Leg Curl (Machine)",2,100.0,12,0,0,,,
2021-10-27 10:10:00,"Morning Workout",1h 20m,"Seated Leg Curl (Machine)",3,100.0,12,0,0,,,
2021-10-27 10:10:00,"Morning Workout",1h 20m,"Leg Extension (Machine)",1,85.0,13,0,0,"",,
2021-10-27 10:10:00,"Morning Workout",1h 20m,"Leg Extension (Machine)",2,85.0,12,0,0,,,
2021-10-28 17:37:00,"Afternoon Workout",1h 15m,"Bench Press (Barbell)",1,100.0,10,0,0,"","",
2021-10-28 17:37:00,"Afternoon Workout",1h 15m,"Bench Press (Barbell)",2,100.0,10,0,0,,,
2021-10-28 17:37:00,"Afternoon Workout",1h 15m,"Bench Press (Barbell)",3,100.0,8,0,0,,,
2021-10-28 17:37:00,"Afternoon Workout",1h 15m,"Bench Press (Barbell)",4,100.0,6,0,0,,,
2021-10-28 17:37:00,"Afternoon Workout",1h 15m,"Incline Bench Press (Dumbbell)",1,27.5,12,0,0,"",,
2021-10-28 17:37:00,"Afternoon Workout",1h 15m,"Incline Bench Press (Dumbbell)",2,27.5,12,0,0,,,
2021-10-28 17:37:00,"Afternoon Workout",1h 15m,"Incline Bench Press (Dumbbell)",3,27.5,10,0,0,,,
2021-10-28 17:37:00,"Afternoon Workout",1h 15m,"Seated Overhead Press (Dumbbell)",1,22.5,10,0,0,"",,
2021-10-28 17:37:00,"Afternoon Workout",1h 15m,"Seated Overhead Press (Dumbbell)",2,22.5,10,0,0,,,
2021-10-28 17:37:00,"Afternoon Workout",1h 15m,"Seated Overhead Press (Dumbbell)",3,22.5,10,0,0,,,
2021-10-28 17:37:00,"Afternoon Workout",1h 15m,"Machine Chest Press",1,50.0,12,0,0,"",,
2021-10-28 17:37:00,"Afternoon Workout",1h 15m,"Machine Chest Press",2,50.0,12,0,0,,,
2021-10-28 17:37:00,"Afternoon Workout",1h 15m,"Machine Chest Press",3,50.0,8,0,0,,,
2021-10-28 17:37:00,"Afternoon Workout",1h 15m,"Decline Cable Chest Fly",1,24.0,12,0,0,"",,
2021-10-28 17:37:00,"Afternoon Workout",1h 15m,"Decline Cable Chest Fly",2,24.0,12,0,0,,,
